,Unnamed: 0,Application ID,Project Name,Name of Approved Vendor,group,lat,lon,Size (kW AC),Address,Ordinal,Lottery Status,Block,Queue Number,Small Subscribers,formatted_address,accuracy,type,clean_add,man_update,town,lat_deg_dec_min,lon_deg_dec_min,area_ov,field_ID,shape_file_ID,CALCACRES,geometry
14,640,2328,"Crete Goodenow Solar 1, LLC","Soltage IL Devco, LLC",B,41.391878999999996,-87.603405,2000.0,"Dutton Road & E. Goodenow Road, Crete, IL  60417",311,Waitlist,,18-00138,Yes,"10901 Dutton Rd, Philadelphia, PA 19154, USA",ROOFTOP,"establishment,point_of_interest,veterinary_care","Dutton Road & E. Goodenow Road, Crete, IL  60417",1.0,,,,755.2067707038855,5945,98,107.99,"POLYGON ((950718.6241050784 4595482.324624522, 950691.6172397509 4595839.348482021, 950682.8548993064 4595937.370320558, 950674.0093024231 4596036.299804208, 950906.5228269657 4596051.172639815, 950903.1697315655 4596191.322499796, 950938.7319746339 4596193.792512072, 950934.5520036205 4596302.527483573, 951284.3618078558 4596325.638635457, 951339.7960531091 4595526.713543749, 951245.5753503711 4595520.535911805, 950718.6241050784 4595482.324624522))"
15,647,1466,S Cottage Grove Ave (South) - Will,"Borrego Solar Systems, Inc.",B,41.340419,-87.59172,2000.0,"S Cottage Grove Ave (PIN 22-22-23-100-001), Beecher, IL  60401",319,Waitlist,,,Yes,"S Cottage Grove Ave, Washington Township, IL 60401, USA",GEOMETRIC_CENTER,route,"S Cottage Grove Ave (PIN 22-22-23-100-001), Beecher, IL  60401",1.0,,,,2822.893641482766,7501,98,118.69,"POLYGON ((952959.5918498153 4590169.63006514, 952944.3980851034 4590370.221550556, 952544.8909797641 4590341.185904422, 952518.5026285707 4590737.488117225, 953321.529132118 4590797.688912204, 953348.6828088118 4590401.859926411, 953376.2652622303 4589999.764794844, 952974.6969318092 4589970.309626176, 952959.5918498153 4590169.63006514))"
0,27,920,SPG IL Hurricane Creek Solar LLC,Solar Provider Group LLC,A,37.7907933,-89.0594428,2000.0,"13401 Allen Road, Carterville, IL  62918",33,Accepted,4.0,1,Yes,"13401 Allen Rd, Carterville, IL 62918, USA",RANGE_INTERPOLATED,street_address,"13401 Allen Road, Carterville, IL  62918",0.0,,,,2073.7552802923874,15541,99,4.32,"POLYGON ((846909.8816050631 4189821.107077735, 846912.1376851525 4189845.458039153, 846921.2260237385 4189862.604393566, 846954.214463908 4189864.725745462, 846988.5522558135 4189865.659874129, 847006.7226780785 4189860.458362758, 847028.6993518693 4189855.501612582, 847049.4072819543 4189850.463271594, 847076.8668416066 4189839.490115486, 847080.5915683957 4189841.002629647, 847062.4660608603 4189865.316985928, 847035.7856575502 4189883.985214106, 847027.1125754458 4189899.988424409, 847018.1130066289 4189921.068625303, 846981.3998836186 4189917.433732845, 846952.1747569833 4189896.444444973, 846925.4494660874 4189895.999833676, 846915.5891705567 4189910.653682368, 846913.6492155197 4189940.820896996, 846940.4074911675 4189944.30918173, 846976.4382075428 4189949.008679368, 847013.6508877728 4189953.860427719, 847084.7327430176 4189963.128230148, 847087.5710744621 4189917.992578364, 847093.7665951801 4189819.448578795, 847078.1723061337 4189819.189115362, 847046.2903858544 4189819.686931421, 847020.915398828 4189818.055185137, 846998.0779176503 4189816.586614247, 846976.5907788447 4189813.930882881, 846927.1096066126 4189810.748984064, 846909.8816050631 4189821.107077735))"
1,47,3684,Beasley,Novel Energy Solutions LLC,A,37.734023799999996,-88.8145261,2000.0,"18714 RT 13, Marion, IL  62959",60,Waitlist,,,Yes,"18714 IL-13, Marion, IL 62959, USA",ROOFTOP,street_address,"18714 RT 13, Marion, IL  62959",0.0,,,,2146.915670186848,15216,99,1.33,"POLYGON ((868794.909267718 4184561.976726576, 868794.1158887659 4184589.747704643, 868793.6068440103 4184607.624120102, 868804.5437527022 4184598.007399355, 868831.6516288609 4184594.236763191, 868855.0021846443 4184589.36485132, 868866.1775864508 4184581.268575866, 868912.124310197 4184581.223555475, 868923.3212670616 4184577.947106887, 868932.1721437927 4184573.015830921, 868937.0469062082 4184572.764012812, 868938.7213269457 4184546.695191641, 868890.8170259121 4184546.75397368, 868857.9357179808 4184522.9780458, 868857.9437976043 4184522.711653764, 868857.3587045635 4184523.291179289, 868855.6526290901 4184563.959776936, 868855.2721705819 4184563.884165094, 868830.3222860296 4184559.021486761, 868805.2671079666 4184555.782612062, 868794.909267718 4184561.976726576))"
2,245,3979,East Beasley,Novel Energy Solutions LLC,A,37.734023799999996,-88.8145261,1000.0,"18714 RT 13, Marion, IL  62959",324,Waitlist,,,Yes,"18714 IL-13, Marion, IL 62959, USA",ROOFTOP,street_address,"18714 RT 13, Marion, IL  62959",0.0,,,,2146.915670186848,15216,99,1.33,"POLYGON ((868794.909267718 4184561.976726576, 868794.1158887659 4184589.747704643, 868793.6068440103 4184607.624120102, 868804.5437527022 4184598.007399355, 868831.6516288609 4184594.236763191, 868855.0021846443 4184589.36485132, 868866.1775864508 4184581.268575866, 868912.124310197 4184581.223555475, 868923.3212670616 4184577.947106887, 868932.1721437927 4184573.015830921, 868937.0469062082 4184572.764012812, 868938.7213269457 4184546.695191641, 868890.8170259121 4184546.75397368, 868857.9357179808 4184522.9780458, 868857.9437976043 4184522.711653764, 868857.3587045635 4184523.291179289, 868855.6526290901 4184563.959776936, 868855.2721705819 4184563.884165094, 868830.3222860296 4184559.021486761, 868805.2671079666 4184555.782612062, 868794.909267718 4184561.976726576))"
3,259,929,SPG IL Camber Solar LLC,Solar Provider Group LLC,A,37.7684875,-89.1201249,2000.0,"1106 South Maple Street, Carterville, IL  62918",341,Waitlist,,1,Yes,"1106 S Maple St, Carterville, IL 62918, USA",ROOFTOP,street_address,"1106 South Maple Street, Carterville, IL  62918",0.0,,,,2822.8936414946565,12064,99,6.46,"POLYGON ((841818.3901889536 4187441.261161229, 841834.1557158914 4187150.497809559, 841780.6871868764 4187147.229798574, 841596.8770146007 4187135.991732212, 841663.9275213303 4187161.897364999, 841694.5532137216 4187170.389737499, 841691.990068248 4187165.150447947, 841716.9346302612 4187171.828242376, 841720.0545543161 4187269.893703684, 841736.1224421533 4187268.026555996, 841752.9125726578 4187266.205828317, 841766.2133886071 4187375.073834051, 841772.0820861862 4187374.001600726, 841768.9469268163 4187411.495649167, 841759.5588132057 4187410.892224352, 841765.7066229358 4187438.702421478, 841818.3901889536 4187441.261161229))"
4,752,4552,Keller,"St. Clair Solar, LLC",A,37.74149722222221,-89.0487388888889,650.0,"37°44'29.39''N, 89°2'55.46''W, Carterville 62918",28,Accepted,4.0,,Yes,,,,,, Carterville 62918,,,2519.223844003757,3433,99,4.03,"POLYGON ((848165.7349075896 4184282.519491029, 848152.1481320469 4184560.332220282, 848210.3892447015 4184564.300130295, 848224.8694290915 4184286.868594865, 848165.7349075896 4184282.519491029))"
5,753,4470,Clendenin A,"St. Clair Solar, LLC",A,37.825425,-89.0134833333333,2000.0,"37°49'31.53''N, 89°0'48.54''W, Herrin 62948",34,Accepted,4.0,,Yes,,,,,, Herrin 62948,,,2168.345661181068,3858,99,3.29,"POLYGON ((850832.7115515517 4193967.727846996, 850903.3346378994 4193969.087870351, 850907.8310588697 4193938.799674001, 850934.4770811216 4193940.514557976, 850947.5734167097 4193934.988082876, 850949.3028150225 4193925.200790065, 850951.5810085656 4193912.310800469, 850950.3498416676 4193891.847506226, 850939.5021427472 4193882.230913768, 850912.9387740381 4193879.247303681, 850904.9485285738 4193814.194128523, 850794.2555700795 4193811.665996295, 850733.8424292197 4193810.286026197, 850738.4901016247 4193818.331836358, 850769.6387080874 4193829.254893253, 850811.4277340039 4193833.218356334, 850826.6534422163 4193834.198231441, 850835.7312887006 4193836.070560234, 850838.4761827907 4193852.810050588, 850841.9670737528 4193873.405701526, 850869.0545249472 4193877.146345174, 850871.8810687582 4193892.617034558, 850866.5657959273 4193931.061710664, 850871.92894936 4193946.695653782, 850854.2603427004 4193959.559205269, 850836.4960125468 4193958.415924137, 850804.6124720476 4193958.912083987, 850790.9015515504 4193954.207481561, 850779.5639343819 4193952.20374932, 850752.1013835595 4193963.176941921, 850749.3225653013 4193967.447290943, 850798.3834622286 4193967.612226048, 850832.7115515517 4193967.727846996))"
6,858,4476,Clendenin B,"St. Clair Solar, LLC",A,37.825425,-89.0134833333333,1400.0,"37°49'31.53''N, 89°0'48.54''W, Herrin 62948",471,Waitlist,,,Yes,,,,,, Herrin 62948,,,2168.345661181068,3858,99,3.29,"POLYGON ((850832.7115515517 4193967.727846996, 850903.3346378994 4193969.087870351, 850907.8310588697 4193938.799674001, 850934.4770811216 4193940.514557976, 850947.5734167097 4193934.988082876, 850949.3028150225 4193925.200790065, 850951.5810085656 4193912.310800469, 850950.3498416676 4193891.847506226, 850939.5021427472 4193882.230913768, 850912.9387740381 4193879.247303681, 850904.9485285738 4193814.194128523, 850794.2555700795 4193811.665996295, 850733.8424292197 4193810.286026197, 850738.4901016247 4193818.331836358, 850769.6387080874 4193829.254893253, 850811.4277340039 4193833.218356334, 850826.6534422163 4193834.198231441, 850835.7312887006 4193836.070560234, 850838.4761827907 4193852.810050588, 850841.9670737528 4193873.405701526, 850869.0545249472 4193877.146345174, 850871.8810687582 4193892.617034558, 850866.5657959273 4193931.061710664, 850871.92894936 4193946.695653782, 850854.2603427004 4193959.559205269, 850836.4960125468 4193958.415924137, 850804.6124720476 4193958.912083987, 850790.9015515504 4193954.207481561, 850779.5639343819 4193952.20374932, 850752.1013835595 4193963.176941921, 850749.3225653013 4193967.447290943, 850798.3834622286 4193967.612226048, 850832.7115515517 4193967.727846996))"
7,756,4459,Barrass Farms IV A,"St. Clair Solar, LLC",A,37.7276666666667,-88.8633833333333,2000.0,"37°43'39.60''N, 88°51'48.18''W, Marion 62959",44,Waitlist,,,Yes,,,,,, Marion 62959,,,2808.5103580909604,10910,99,55.91,"POLYGON ((864534.0212948972 4183821.984362999, 864539.5247972135 4183736.288997975, 864594.7805995375 4183709.254922576, 864629.264361301 4183708.598858786, 864664.0365380031 4183071.539486339, 864560.824277333 4183067.270895761, 864555.0311731589 4183157.487910098, 864550.8980830051 4183162.319614722, 864551.0262657409 4183180.167714011, 864547.7547661243 4183191.426124743, 864543.4586932145 4183198.795913869, 864551.7715631707 4183208.24965204, 864550.7936736497 4183223.478173911, 864548.4652464995 4183239.894247712, 864551.375972454 4183254.098199516, 864540.3738850086 4183286.522885046, 864527.4856383628 4183308.632232428, 864516.7280094014 4183337.249771988, 864387.3328376226 4183486.950510744, 864149.1251722754 4183485.670295904, 864150.068228923 4183490.827937504, 864146.3892230565 4183508.431459797, 864155.6450662687 4183523.042826633, 864155.6916027445 4183542.16087238, 864147.3439190648 4183553.093226224, 864152.7111476613 4183568.72914648, 864155.7847897771 4183580.394965745, 864145.3065107615 4183584.819139645, 864117.2596261293 4183565.17821399, 864114.1510798333 4183573.898473563, 864095.7675123445 4183562.523742394, 864105.3842277925 4183551.672893005, 864106.5252341428 4183533.905391323, 864099.1903979927 4183509.223241494, 864101.9263460424 4183486.462091631, 864098.2356134916 4183464.56250332, 864090.7854514406 4183461.53452947, 864074.6362164768 4183812.19773103, 864406.8341175565 4183818.240963282, 864534.0212948972 4183821.984362999))"
8,852,4462,Barrass Farms IV B,"St. Clair Solar, LLC",A,37.7276666666667,-88.8633833333333,2000.0,"37°43'39.60''N, 88°51'48.18''W, Marion 62959",444,Waitlist,,,Yes,,,,,, Marion 62959,,,2808.5103580909604,10910,99,55.91,"POLYGON ((864534.0212948972 4183821.984362999, 864539.5247972135 4183736.288997975, 864594.7805995375 4183709.254922576, 864629.264361301 4183708.598858786, 864664.0365380031 4183071.539486339, 864560.824277333 4183067.270895761, 864555.0311731589 4183157.487910098, 864550.8980830051 4183162.319614722, 864551.0262657409 4183180.167714011, 864547.7547661243 4183191.426124743, 864543.4586932145 4183198.795913869, 864551.7715631707 4183208.24965204, 864550.7936736497 4183223.478173911, 864548.4652464995 4183239.894247712, 864551.375972454 4183254.098199516, 864540.3738850086 4183286.522885046, 864527.4856383628 4183308.632232428, 864516.7280094014 4183337.249771988, 864387.3328376226 4183486.950510744, 864149.1251722754 4183485.670295904, 864150.068228923 4183490.827937504, 864146.3892230565 4183508.431459797, 864155.6450662687 4183523.042826633, 864155.6916027445 4183542.16087238, 864147.3439190648 4183553.093226224, 864152.7111476613 4183568.72914648, 864155.7847897771 4183580.394965745, 864145.3065107615 4183584.819139645, 864117.2596261293 4183565.17821399, 864114.1510798333 4183573.898473563, 864095.7675123445 4183562.523742394, 864105.3842277925 4183551.672893005, 864106.5252341428 4183533.905391323, 864099.1903979927 4183509.223241494, 864101.9263460424 4183486.462091631, 864098.2356134916 4183464.56250332, 864090.7854514406 4183461.53452947, 864074.6362164768 4183812.19773103, 864406.8341175565 4183818.240963282, 864534.0212948972 4183821.984362999))"
9,780,4464,Chou I A,"St. Clair Solar, LLC",A,37.8115444444444,-89.0093583333333,2000.0,"37°48'41.56""N, 89°0'33.69""W, Herrin 62948",150,Waitlist,,,Yes,,,,,, Herrin 62948,,,2822.8936414946565,3908,99,33.02,"POLYGON ((851538.2402821314 4192724.159635923, 851537.4146336021 4192583.301233502, 851520.3272386957 4192589.70582342, 851510.1766675641 4192589.052733715, 851505.9993793827 4192574.769155313, 851520.2839572518 4192570.591929415, 851537.3312912483 4192569.144618447, 851537.2453759047 4192554.482221257, 851534.9083489056 4192531.398523047, 851517.4270906185 4192506.066386413, 851504.32373235 4192472.09741561, 851493.0232996307 4192449.711114253, 851482.791097427 4192450.326864146, 851468.6334758444 4192472.349298363, 851449.43789915 4192473.66242567, 851448.9854202694 4192460.892587642, 851459.0100383083 4192443.700538305, 851472.5962154522 4192430.559847438, 851464.4864817739 4192398.186262497, 851442.5829752549 4192362.377086796, 851405.3719882546 4192326.857169933, 851146.6053160508 4192310.923249744, 851128.6059890572 4192719.378900237, 851538.2402821314 4192724.159635923), (851428.7715141068 4192606.748416803, 851420.1720433848 4192581.987749055, 851405.517658429 4192572.126379842, 851391.2714532053 4192555.920917538, 851386.3142233628 4192533.941748535, 851375.3403656459 4192506.480195124, 851373.1665989151 4192480.858908888, 851364.6114026209 4192475.212192772, 851354.4981771463 4192454.176383818, 851355.5594156561 4192437.68173879, 851371.5199452734 4192427.241969988, 851390.9603374322 4192422.12337357, 851400.2956222512 4192435.463701903, 851394.1581066072 4192451.631756841, 851392.9335964553 4192470.664048941, 851409.8000925193 4192485.764008875, 851423.7197767607 4192507.044741482, 851438.9082779645 4192528.407117008, 851448.3241226471 4192540.479581285, 851445.0969825609 4192570.85069584, 851446.0825388754 4192595.121488351, 851446.7799047921 4192604.08486642, 851428.7715141068 4192606.748416803), (851230.3989325977 4192442.369825243, 851220.8198333723 4192432.835040199, 851214.3124835633 4192434.964506197, 851204.6517521867 4192426.698540426, 851195.2802379169 4192433.740004688, 851183.6976259487 4192435.542936084, 851177.0642654807 4192419.828343576, 851178.4520907071 4192398.257473391, 851179.594948131 4192380.494049631, 851200.4674342119 4192372.918455963, 851212.3392733049 4192386.422945706, 851220.404726157 4192399.681541929, 851235.1406655133 4192408.275037047, 851239.3996018798 4192421.289738846, 851237.2328180232 4192435.165091766, 851230.3989325977 4192442.369825243), (851243.5603828958 4192574.446749948, 851234.5527467665 4192556.030229107, 851216.5817562186 4192538.311083131, 851210.1934467145 4192518.78802732, 851212.768417798 4192498.568599039, 851235.5254829566 4192501.306837235, 851247.8054791858 4192508.467268154, 851259.0242223991 4192532.122325152, 851256.6940830699 4192548.536312304, 851254.5272757765 4192562.411665258, 851243.5603828958 4192574.446749948))"
10,837,4465,Chou I B,"St. Clair Solar, LLC",A,37.8115444444444,-89.0093583333333,2000.0,"37°48'41.56""N, 89°0'33.69""W, Herrin 62948",388,Waitlist,,,Yes,,,,,, Herrin 62948,,,2822.8936414946565,3908,99,33.02,"POLYGON ((851538.2402821314 4192724.159635923, 851537.4146336021 4192583.301233502, 851520.3272386957 4192589.70582342, 851510.1766675641 4192589.052733715, 851505.9993793827 4192574.769155313, 851520.2839572518 4192570.591929415, 851537.3312912483 4192569.144618447, 851537.2453759047 4192554.482221257, 851534.9083489056 4192531.398523047, 851517.4270906185 4192506.066386413, 851504.32373235 4192472.09741561, 851493.0232996307 4192449.711114253, 851482.791097427 4192450.326864146, 851468.6334758444 4192472.349298363, 851449.43789915 4192473.66242567, 851448.9854202694 4192460.892587642, 851459.0100383083 4192443.700538305, 851472.5962154522 4192430.559847438, 851464.4864817739 4192398.186262497, 851442.5829752549 4192362.377086796, 851405.3719882546 4192326.857169933, 851146.6053160508 4192310.923249744, 851128.6059890572 4192719.378900237, 851538.2402821314 4192724.159635923), (851428.7715141068 4192606.748416803, 851420.1720433848 4192581.987749055, 851405.517658429 4192572.126379842, 851391.2714532053 4192555.920917538, 851386.3142233628 4192533.941748535, 851375.3403656459 4192506.480195124, 851373.1665989151 4192480.858908888, 851364.6114026209 4192475.212192772, 851354.4981771463 4192454.176383818, 851355.5594156561 4192437.68173879, 851371.5199452734 4192427.241969988, 851390.9603374322 4192422.12337357, 851400.2956222512 4192435.463701903, 851394.1581066072 4192451.631756841, 851392.9335964553 4192470.664048941, 851409.8000925193 4192485.764008875, 851423.7197767607 4192507.044741482, 851438.9082779645 4192528.407117008, 851448.3241226471 4192540.479581285, 851445.0969825609 4192570.85069584, 851446.0825388754 4192595.121488351, 851446.7799047921 4192604.08486642, 851428.7715141068 4192606.748416803), (851230.3989325977 4192442.369825243, 851220.8198333723 4192432.835040199, 851214.3124835633 4192434.964506197, 851204.6517521867 4192426.698540426, 851195.2802379169 4192433.740004688, 851183.6976259487 4192435.542936084, 851177.0642654807 4192419.828343576, 851178.4520907071 4192398.257473391, 851179.594948131 4192380.494049631, 851200.4674342119 4192372.918455963, 851212.3392733049 4192386.422945706, 851220.404726157 4192399.681541929, 851235.1406655133 4192408.275037047, 851239.3996018798 4192421.289738846, 851237.2328180232 4192435.165091766, 851230.3989325977 4192442.369825243), (851243.5603828958 4192574.446749948, 851234.5527467665 4192556.030229107, 851216.5817562186 4192538.311083131, 851210.1934467145 4192518.78802732, 851212.768417798 4192498.568599039, 851235.5254829566 4192501.306837235, 851247.8054791858 4192508.467268154, 851259.0242223991 4192532.122325152, 851256.6940830699 4192548.536312304, 851254.5272757765 4192562.411665258, 851243.5603828958 4192574.446749948))"
