,index,CALCACRES,geometry,index_right,Unnamed: 0,Application ID,Project Name,Name of Approved Vendor,group,lat,lon,Size (kW AC),Address,Ordinal,Lottery Status,Block,Queue Number,Small Subscribers,formatted_address,accuracy,type,clean_add,man_update,town,lat_deg_dec_min,lon_deg_dec_min
390,390,13.87,"POLYGON ((759888.8445902104 4696964.947517389, 759899.7820122961 4696702.2993517, 759590.0443963109 4696689.296669625, 759583.0709591128 4696702.591856964, 759581.0869107207 4696712.638456617, 759596.2138650035 4696732.809044494, 759655.4423399798 4696795.574797672, 759717.0388911383 4696878.881090186, 759750.1975535306 4696932.161603348, 759779.9004442439 4696962.276998934, 759814.2905572021 4696962.163058178, 759846.4145167952 4696958.068686157, 759871.7551672029 4696959.861316821, 759888.8445902104 4696964.947517389), (759714.1748588231 4696793.36264789, 759746.5676554242 4696785.467123966, 759775.1593697172 4696777.302707368, 759818.6743570546 4696756.18684723, 759840.9310014121 4696747.573273575, 759852.6031782186 4696744.578830417, 759852.0653379471 4696752.182023304, 759842.6583403979 4696759.156819292, 759821.9376824899 4696764.057924788, 759795.70075957 4696774.935671658, 759778.4226912998 4696785.173781728, 759758.8794498352 4696791.431536317, 759731.6443992043 4696798.418544613, 759713.4578270211 4696803.498890874, 759704.587617285 4696802.871416979, 759705.0357622332 4696796.536265813, 759714.1748588231 4696793.36264789), (759756.6753631477 4696876.591503995, 759782.7330281734 4696868.247857415, 759794.4052017641 4696865.253433597, 759802.0073915767 4696865.791213946, 759789.9766963259 4696873.853764031, 759778.1252625234 4696879.382249098, 759758.5820132243 4696885.639981553, 759746.9098438288 4696888.634401035, 759744.6446732585 4696884.654047883, 759756.6753631477 4696876.591503995))",448,448,3116,"Dodds Solar, LLC","Cypress Creek Renewables, LLC",B,42.3798781,-89.8431808,2000.0,"11700 W Oak Street Rd, Lena, IL  61048",82,Waitlist,,,Yes,"11700 W Oak Street Rd, Lena, IL 61048, USA",RANGE_INTERPOLATED,street_address,"11700 W Oak Street Rd, Lena, IL  61048",0.0,,,
391,391,13.87,"POLYGON ((759888.8445902104 4696964.947517389, 759899.7820122961 4696702.2993517, 759590.0443963109 4696689.296669625, 759583.0709591128 4696702.591856964, 759581.0869107207 4696712.638456617, 759596.2138650035 4696732.809044494, 759655.4423399798 4696795.574797672, 759717.0388911383 4696878.881090186, 759750.1975535306 4696932.161603348, 759779.9004442439 4696962.276998934, 759814.2905572021 4696962.163058178, 759846.4145167952 4696958.068686157, 759871.7551672029 4696959.861316821, 759888.8445902104 4696964.947517389), (759714.1748588231 4696793.36264789, 759746.5676554242 4696785.467123966, 759775.1593697172 4696777.302707368, 759818.6743570546 4696756.18684723, 759840.9310014121 4696747.573273575, 759852.6031782186 4696744.578830417, 759852.0653379471 4696752.182023304, 759842.6583403979 4696759.156819292, 759821.9376824899 4696764.057924788, 759795.70075957 4696774.935671658, 759778.4226912998 4696785.173781728, 759758.8794498352 4696791.431536317, 759731.6443992043 4696798.418544613, 759713.4578270211 4696803.498890874, 759704.587617285 4696802.871416979, 759705.0357622332 4696796.536265813, 759714.1748588231 4696793.36264789), (759756.6753631477 4696876.591503995, 759782.7330281734 4696868.247857415, 759794.4052017641 4696865.253433597, 759802.0073915767 4696865.791213946, 759789.9766963259 4696873.853764031, 759778.1252625234 4696879.382249098, 759758.5820132243 4696885.639981553, 759746.9098438288 4696888.634401035, 759744.6446732585 4696884.654047883, 759756.6753631477 4696876.591503995))",701,701,3124,"Lena Solar, LLC","Cypress Creek Renewables, LLC",B,42.3798766,-89.8441547,2000.0,"11764 W. Oak St. Rd, Lena, IL  61048",377,Waitlist,,,Yes,"11764 W Oak Street Rd, Lena, IL 61048, USA",RANGE_INTERPOLATED,street_address,"11764 W. Oak St. Rd, Lena, IL  61048",0.0,,,
392,392,51.91,"POLYGON ((760170.5349346314 4695894.279314316, 760205.5575930171 4695120.279683874, 760206.6156810493 4695097.037700697, 760206.3116012695 4695032.700708476, 759960.4268788702 4695049.066704379, 759942.9223226375 4695442.090766707, 759940.0334942406 4695506.93972901, 759923.0040546369 4695881.9877311, 760170.5349346314 4695894.279314316))",693,693,2451,IL-17-0017 - IL FEJA - Klever - Lena Site 2of2,"Forefront Power, LLC",B,42.371431799999996,-89.8408722,2000.0,"11635 W Howardsville Rd, Lena, IL  61048",368,Waitlist,,,Yes,"11635 W Howardsville Rd, Lena, IL 61048, USA",RANGE_INTERPOLATED,street_address,"11635 W Howardsville Rd, Lena, IL  61048",0.0,,,
393,393,51.91,"POLYGON ((760170.5349346314 4695894.279314316, 760205.5575930171 4695120.279683874, 760206.6156810493 4695097.037700697, 760206.3116012695 4695032.700708476, 759960.4268788702 4695049.066704379, 759942.9223226375 4695442.090766707, 759940.0334942406 4695506.93972901, 759923.0040546369 4695881.9877311, 760170.5349346314 4695894.279314316))",490,490,2449,IL-17-0016 - IL FEJA - Klever - Lena Site 1of2,"Forefront Power, LLC",B,42.371431799999996,-89.8408722,2000.0,"11635 W Howardsville Rd, Lena, IL  61048",131,Waitlist,,,Yes,"11635 W Howardsville Rd, Lena, IL 61048, USA",RANGE_INTERPOLATED,street_address,"11635 W Howardsville Rd, Lena, IL  61048",0.0,,,
394,394,5.43,"POLYGON ((761221.7019443254 4693861.495650308, 761122.1893082641 4693857.366547912, 761118.8530023802 4693866.321110791, 761119.4033788956 4693876.547125228, 761121.0416380687 4693889.396832224, 761130.1926330483 4693904.051104479, 761150.6575279857 4693920.778702836, 761162.9697993525 4693926.741777049, 761181.9756170596 4693928.085560225, 761202.3380091602 4693928.252872174, 761205.8704173375 4693932.322793999, 761206.3440524578 4693961.644231219, 761206.3825842594 4694015.129300793, 761202.5431531898 4694087.441019611, 761009.4876318029 4694250.417615039, 761123.5403151388 4694254.384127088, 761204.5126696603 4694193.920321604, 761221.7019443254 4693861.495650308))",552,552,3408,"Old Orchard Solar, LLC","Cypress Creek Renewables, LLC",B,42.356086700000006,-89.8293947,2000.0,"11003 US-20, Lena, IL  61048",200,Waitlist,,,Yes,"11003 US-20, Lena, IL 61048, USA",ROOFTOP,premise,"11003 US-20, Lena, IL  61048",0.0,,,
395,395,20.5,"POLYGON ((761067.5003354951 4684720.888494641, 761072.6730812036 4684629.571855004, 761105.5271621842 4684633.164406453, 761106.6004656268 4684617.95970034, 761114.7394698547 4684610.893997525, 761136.6382400224 4684607.346340416, 761163.3987082678 4684612.139053928, 761162.7834075472 4684597.731566682, 761176.1158009174 4684341.755076073, 761160.1673780832 4684337.141089591, 761141.2359833303 4684316.704196158, 761127.3877664827 4684314.453327691, 761112.3619299096 4684310.845963671, 761085.7387507644 4684291.13952616, 761079.4928941593 4684289.425283675, 761068.9092418837 4684295.045082085, 761047.9208140596 4684303.750558217, 761037.3371647348 4684309.370352524, 761036.8899793355 4684315.705642314, 761014.3661877608 4684328.122845136, 761002.7837955577 4684329.852024294, 760992.9156486831 4684325.33535395, 760963.8627738763 4684322.01124089, 760946.2180937186 4684322.351961084, 760929.892045561 4684712.749706704, 761067.5003354951 4684720.888494641))",599,599,3196,Stephenson Solar 1 LLC,TCA Microgrid Energy Management LLC,B,42.2676733,-89.8338328,2000.0,"11351 W Goldmine Road, Pearl City, IL  61062",263,Waitlist,,,Yes,"11351 W Goldmine Rd, Pearl City, IL 61062, USA",ROOFTOP,street_address,"11351 W Goldmine Road, Pearl City, IL  61062",0.0,,,
396,396,11.07,"POLYGON ((764783.4518852497 4695899.657687261, 764777.3487627124 4696022.199944625, 764774.8125233775 4696073.114885919, 764997.0693736919 4696082.23290296, 764998.6187554377 4696060.326826805, 765000.4235913202 4696052.813773654, 765006.8487736449 4696051.994763978, 765040.0625644928 4696050.523559783, 765045.1211073826 4695906.981312951, 764783.4518852497 4695899.657687261))",618,618,1126,Harmony,SoCore Energy LLC,B,42.3716347,-89.7821537,2000.0,"8551 W. Cedarville Rd., Lena, IL  61048",285,Waitlist,,Q18-01479,Yes,"8551 W Cedarville Rd, Lena, IL 61048, USA",ROOFTOP,street_address,"8551 W. Cedarville Rd., Lena, IL  61048",0.0,,,
397,397,11.07,"POLYGON ((764783.4518852497 4695899.657687261, 764777.3487627124 4696022.199944625, 764774.8125233775 4696073.114885919, 764997.0693736919 4696082.23290296, 764998.6187554377 4696060.326826805, 765000.4235913202 4696052.813773654, 765006.8487736449 4696051.994763978, 765040.0625644928 4696050.523559783, 765045.1211073826 4695906.981312951, 764783.4518852497 4695899.657687261))",579,579,1123,Unity,SoCore Energy LLC,B,42.3716347,-89.7821537,2000.0,"8551 W. Cedarville Rd., Lena, IL  61048",232,Waitlist,,Q18-01480,Yes,"8551 W Cedarville Rd, Lena, IL 61048, USA",ROOFTOP,street_address,"8551 W. Cedarville Rd., Lena, IL  61048",0.0,,,
398,398,19.49,"POLYGON ((779419.6844886098 4686350.763460392, 779420.7741723829 4686298.256364097, 779422.6121655969 4686256.54194898, 779431.008268684 4686065.999773433, 779018.581611614 4686041.797311476, 779014.8787437649 4686109.117643712, 779049.621258983 4686107.76961338, 779070.7039015297 4686097.795203635, 779129.0908253051 4686100.643737138, 779171.9118435406 4686107.48791487, 779184.5728350969 4686123.132117064, 779176.2086904979 4686201.913318106, 779174.3286828344 4686255.004289834, 779179.1264385264 4686279.62068402, 779209.9405244498 4686306.073930231, 779255.7465401934 4686345.21305931, 779277.1439276829 4686359.375119269, 779317.3584823129 4686358.478715027, 779350.8622014577 4686346.838003727, 779379.0753172461 4686357.234100739, 779401.5057063608 4686356.950418334, 779419.6844886098 4686350.763460392))",908,908,2339,Freeport Solar,"Freeport Solar, LLC",B,42.277909,-89.613217,2000.0,"42.277909°N, 89.613217°W, Freeport 61032",376,Waitlist,,,Yes,,,,,, Freeport 61032,,
399,399,4.3,"POLYGON ((754673.9219316565 4702779.733751321, 754674.568738122 4702767.315224828, 754541.3807003521 4702755.219710348, 754533.5706366748 4702899.133125276, 754623.3635553826 4702901.793304631, 754625.2476738243 4702875.187386282, 754664.0695396342 4702878.993321366, 754673.9219316565 4702779.733751321))",605,605,1462,N Baker Road Phase 1 - Stephenson,"Borrego Solar Systems, Inc.",B,42.4360484,-89.9047216,2000.0,"9433 N Baker Road, Lena, IL  61048",269,Waitlist,,,Yes,"9433 N Baker Rd, Lena, IL 61048, USA",ROOFTOP,street_address,"9433 N Baker Road, Lena, IL  61048",0.0,,,
400,400,4.3,"POLYGON ((754673.9219316565 4702779.733751321, 754674.568738122 4702767.315224828, 754541.3807003521 4702755.219710348, 754533.5706366748 4702899.133125276, 754623.3635553826 4702901.793304631, 754625.2476738243 4702875.187386282, 754664.0695396342 4702878.993321366, 754673.9219316565 4702779.733751321))",626,626,1464,N Baker Road Phase 2 - Stephenson,"Borrego Solar Systems, Inc.",B,42.4360484,-89.9047216,2000.0,"9433 N Baker Road, Lena, IL  61048",295,Waitlist,,,Yes,"9433 N Baker Rd, Lena, IL 61048, USA",ROOFTOP,street_address,"9433 N Baker Road, Lena, IL  61048",0.0,,,
401,401,39.96,"POLYGON ((754354.7272255014 4706246.9842948, 754385.5478308052 4705662.111121631, 754339.3616658532 4705652.833273099, 754299.1682898471 4705627.066162561, 754315.6385368005 4705628.233067609, 754343.7010672771 4705645.500904411, 754386.0204867027 4705653.133233974, 754397.6896554818 4705431.665366631, 754301.1141194148 4705427.647618736, 754284.3210805136 4705459.212800952, 754249.6752410692 4705480.949946182, 754245.0562740513 4705474.256201684, 754279.3431433977 4705457.585824358, 754294.6043708036 4705427.376917494, 754196.7453630964 4705423.306335783, 754156.6646678017 4706237.333585891, 754354.7272255014 4706246.9842948))",545,545,1582,"Winslow Nora Solar 1, LLC","Soltage IL Devco, LLC",B,42.460321,-89.908125,2000.0,"Nora Road - Tax Assessor's number 01-34-400-006, Winslow, IL  61089",193,Waitlist,,18-00136,Yes,"Winslow, IL 61089, USA",APPROXIMATE,"locality,political","Nora Road - Tax Assessor's number 01-34-400-006, Winslow, IL  61089",1.0,,,
402,402,26.4,"POLYGON ((789487.922493862 4699210.013020342, 789740.8647814215 4699225.043951621, 789757.6612171263 4699000.176384863, 789275.6840501465 4698975.858667371, 789266.4167765931 4699196.849399036, 789487.922493862 4699210.013020342))",477,477,3103,"Dakota Solar II, LLC","Cypress Creek Renewables, LLC",B,42.389528999999996,-89.4807136,2000.0,"6660 E Knoup Rd, Dakota, IL  61018",112,Waitlist,,,Yes,"6660 E Knoup Rd, Dakota, IL 61018, USA",RANGE_INTERPOLATED,street_address,"6660 E Knoup Rd, Dakota, IL  61018",0.0,,,
403,403,26.4,"POLYGON ((789487.922493862 4699210.013020342, 789740.8647814215 4699225.043951621, 789757.6612171263 4699000.176384863, 789275.6840501465 4698975.858667371, 789266.4167765931 4699196.849399036, 789487.922493862 4699210.013020342))",553,553,2696,"Dakota Solar, LLC","Cypress Creek Renewables, LLC",B,42.3895071,-89.4832815,2000.0,"6570 E Knoup Rd, Dakota, IL  61018",201,Waitlist,,,Yes,"6570 E Knoup Rd, Dakota, IL 61018, USA",RANGE_INTERPOLATED,street_address,"6570 E Knoup Rd, Dakota, IL  61018",0.0,,,
404,404,17.17,"POLYGON ((781343.5082529213 4687866.799081341, 781396.9880845854 4687844.689914578, 781503.4387970353 4687800.678247266, 781538.0001644088 4687786.389499533, 781575.4737996635 4687770.896315703, 781590.5039066513 4687764.654571473, 781675.9359255359 4687672.654420092, 781697.8115780735 4687633.441011617, 781700.3032158364 4687580.12175993, 781679.713572465 4687528.993647465, 781639.9342914401 4687479.057835706, 781618.0628174236 4687410.007558061, 781654.1037245237 4687314.477165027, 781687.9070291228 4687250.633064765, 781744.1652265069 4687193.467310579, 781800.7207698222 4687168.165884944, 781827.5025320242 4687168.619861119, 781833.3838773298 4687017.225559493, 781787.7302119539 4687014.25963911, 781793.3929003691 4687041.11425503, 781793.4218806855 4687076.779790083, 781785.0587678473 4687137.907344487, 781782.893244314 4687153.732796487, 781716.0197252547 4687180.85302751, 781675.865068445 4687226.417958177, 781626.0477673472 4687300.595478773, 781601.0120713813 4687348.5016302, 781591.9910997625 4687332.066800385, 781546.2638504643 4687258.024460852, 781514.8932282372 4687197.218408064, 781510.9078569629 4687140.53249622, 781511.3553216653 4687134.195634104, 781512.0712641747 4687124.056654608, 781536.1983948238 4687070.991578518, 781546.6808571382 4687048.805307957, 781571.4231989819 4687027.98899781, 781613.0687147749 4687002.909408639, 781516.8390229375 4686996.656077226, 781522.3536854933 4687019.428350587, 781520.0124179358 4687034.547331107, 781508.7670010922 4687057.766872794, 781508.0836068406 4687059.178849233, 781492.4421653838 4687082.274511915, 781490.3810327844 4687087.773328931, 781479.8878233624 4687115.778687308, 781479.3932743734 4687176.880948721, 781487.0408760118 4687230.916016213, 781474.93309068 4687258.081243279, 781452.403259238 4687270.501916133, 781426.9663395388 4687269.979388416, 781405.7790140954 4687263.388491968, 781395.9513594726 4687253.577101113, 781394.2081296195 4687282.950462185, 781423.2681617375 4687286.276221397, 781456.1313163388 4687289.870538891, 781478.8534424172 4687292.749753232, 781477.6005765002 4687310.491960686, 781481.5961152264 4687326.058405429, 781495.1792231627 4687332.112347991, 781529.7562596132 4687329.459248745, 781556.3710883347 4687331.3386635, 781571.8624819093 4687346.443216881, 781580.0324762692 4687375.042398521, 781579.4348985018 4687419.578460813, 781565.5226069451 4687454.259431539, 781532.5102141416 4687488.865287784, 781475.3282557726 4687523.038009321, 781441.3026127628 4687535.919492689, 781407.2897237681 4687538.352585643, 781403.6320482877 4687596.027161362, 781455.9133302582 4687581.530476254, 781521.9525225249 4687530.151586148, 781577.6737501344 4687480.591373389, 781596.3870555019 4687450.070513273, 781654.4289897922 4687584.086096661, 781658.1480449311 4687602.445225149, 781658.3860044009 4687604.614272838, 781629.0494065569 4687654.89541314, 781593.6060075006 4687705.887571055, 781555.7030082946 4687737.600587099, 781511.7316609985 4687765.063944164, 781447.8403999169 4687786.025739101, 781382.6818120913 4687806.897996941, 781344.6535644182 4687811.542634536, 781342.2912532885 4687867.302843041, 781343.5082529213 4687866.799081341))",591,591,1029,Freeport 18th Ave,SolarStone Illinois LLC,B,42.286976,-89.5864605,2000.0,"2240 South 18th Avenue , Freeport, IL  61032",247,Waitlist,,,Yes,"2240 S 18th Ave, Freeport, IL 61032, USA",RANGE_INTERPOLATED,street_address,"2240 South 18th Avenue , Freeport, IL  61032",0.0,,,
405,405,21.04,"POLYGON ((757889.192480373 4700437.649890195, 757907.1886601334 4700127.367461806, 757906.2842022902 4700127.481912878, 757611.9910601196 4700108.427306611, 757740.5377978551 4700543.343845277, 757789.8740838671 4700509.567195935, 757889.192480373 4700437.649890195))",649,649,2693,"Heber Solar, LLC","Cypress Creek Renewables, LLC",B,42.413433000000005,-89.866314,2000.0,"13001 Co Hwy 6, Lena, IL  61048",321,Waitlist,,,Yes,"Co Hwy 6, Lena, IL 61048, USA",GEOMETRIC_CENTER,route,"13001 Co Hwy 6, Lena, IL  61048",1.0,,,
406,406,14.51,"POLYGON ((784893.6605876265 4698959.668821646, 784903.7460294536 4699015.154220837, 784908.0324230623 4699062.586734762, 784898.1200582597 4699130.668549161, 784902.3944973086 4699160.267546178, 785015.1947070118 4699168.249122062, 785015.449724558 4699172.171706682, 785017.5318142565 4699171.208750935, 785053.4455616213 4699173.028825491, 785052.1292263867 4699168.31502496, 785072.4145471477 4698773.608401895, 785073.2428100108 4698769.769484536, 784973.7870518366 4698765.628182407, 784970.6623045951 4698771.504108705, 784916.9643958251 4698882.34441772, 784893.6605876265 4698959.668821646))",696,696,2537,Dakota,"Borrego Solar Systems, Inc.",B,42.392492600000004,-89.5373298,2000.0,"6274 N Dakota Rd, Dakota, IL  61018",371,Waitlist,,,Yes,"6274 N Dakota Rd, Dakota, IL 61018, USA",ROOFTOP,street_address,"6274 N Dakota Rd, Dakota, IL  61018",0.0,,,
407,407,33.7,"POLYGON ((780648.8342298237 4481792.441237572, 780660.6067918423 4481547.409562037, 780584.2010844193 4481543.304885638, 780590.8660288316 4481408.615449889, 780285.7517515399 4481400.748288999, 780258.7903527719 4481778.457741371, 780314.6304844795 4481780.900103826, 780364.6598563163 4481782.628098462, 780412.8968069153 4481784.293241022, 780421.3432108258 4481784.58542816, 780648.8342298237 4481792.441237572))",782,782,2118,Sand Prairie,"DG Illinois Solar, LLC",A,40.437783,-89.694683,2000.0,"40.437783, -89.694683, Green Valley 61534",156,Waitlist,,,Yes,,,,,, Green Valley 61534,,
